id,match_id,player_color,player_name,opponent_name,result,status,player_rating,opponent_rating,rating_difference,variant,speed,perf,clock_time_control,clock_increment,time_control_with_increment,source,division_middle,opening_eval,division_end,middlegame_eval,created_at,last_move_at,time_spent_playing,opening_eco,opening_name,normalized_opening_name,opening_ply,player_rating_diff,player_final_clock,player_avg_time_per_move,player_inaccuracy,player_mistake,player_blunder,player_accuracy,opponent_rating_diff,opponent_final_clock,opponent_avg_time_per_move,opponent_inaccuracy,opponent_mistake,opponent_blunder,opponent_accuracy,half_moves,full_moves,moves,clocks
13176,AzWeXLms,black,Drac25,mstylmzz,loss,outoftime,974,936,38,standard,blitz,blitz,300,0,5+0,lichess.org,16.0,0.23,44.0,,14/07/25 20:37,2025-07-14 23:45:19.957+00,464.791,C20,English Opening: The Whale,English Opening,3,-6,0,11.11,,,,,6,15525,5.36,,,,,55,28,e4 e5 c4 Nc6 d3 Bc5 Be3 Bxe3 fxe3 d6 Be2 Nh6 Kd2 Be6 Qe1 Qg5 Nc3 Nd4 Nb5 Nxb5 cxb5 Qxg2 Nf3 O-O Qc1 Rac8 a4 Bg4 Rg1 Qh3 Ng5 Qh5 Bxg4 Nxg4 Qd1 Qxh2+ Kc3 Nxe3 Qc1 d5 Qxe3 d4+ Kb4 dxe3 Nf3 Qxb2+ Kc4 Qc2+ Kd5 Qxd3+ Kxe5 f6+ Kf5 g6+ Kg4,"{30003,30003,29851,29875,29771,29403,29627,29035,29379,28123,29219,26883,29123,24155,28859,23179,28619,22251,27899,20947,27755,20147,27419,14907,27171,13787,26851,11939,26523,11539,25899,9931,24771,9507,23379,8587,22675,7635,20219,6627,19659,4835,19235,4699,16611,4131,16219,2267,16083,1227,15955,811,15827,226,15525,0}"
13177,WLIsKbAO,white,Drac25,mstylmzz,win,mate,969,941,28,standard,blitz,blitz,300,0,5+0,lichess.org,23.0,0.66,51.0,,14/07/25 20:29,2025-07-14 23:37:27.774+00,498.823,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,5,5736,8.37,,,,,-5,7687,7.97,,,,,59,30,e4 e5 Qh5 d6 Bc4 Nh6 d3 Bg4 Qg5 Be7 Qd2 O-O f3 Bg5 Qe2 Bxc1 fxg4 Bg5 Nh3 Bh4+ g3 Bf6 Nd2 c5 Nf3 Qb6 g5 Qxb2 O-O Nc6 Bd5 Nd4 Nxd4 Qxd4+ Kh1 Ng4 Qxg4 Be7 Bxb7 Rab8 Bd5 Kh8 Bxf7 Rb2 g6 Rxf7 gxf7 Qd5 f8=Q+ Bxf8 Rxf8+ Qg8 Rxg8+ Kxg8 Qe6+ Kf8 Ng5 Rxc2 Qf7#,"{30003,30003,29931,29643,29787,29371,29267,28235,26035,27691,24323,27507,23403,26795,21947,26523,21739,26331,20739,25835,19907,25451,18291,25283,17515,24883,16499,24283,16259,21707,14587,20595,14275,20171,13083,16243,12627,15475,11451,15259,11179,14531,9555,13987,8187,11699,7731,8931,7219,8667,7107,8235,6955,8155,6003,7971,5915,7687,5736}"
13178,km9C1FWe,black,Drac25,mstylmzz,loss,mate,976,934,42,standard,blitz,blitz,300,0,5+0,lichess.org,20.0,0.56,,,14/07/25 20:22,2025-07-14 23:28:55.749+00,358.524,C20,King's Pawn Game: Leonardis Variation,King's Pawn Game,3,-7,5978,11.44,,,,,7,20189,4.46,,,,,45,23,e4 e5 d3 Nc6 c4 Nd4 Be3 c5 Be2 d6 Nf3 Be7 O-O h6 Nxd4 exd4 Bf4 Bg5 Bxg5 Qxg5 Qa4+ Bd7 Qb3 b6 Nd2 Qxd2 Bf3 Nf6 e5 Bg4 Bxa8 O-O exf6 gxf6 Bd5 Qg5 h3 Bxh3 Qb5 Kg7 Rae1 Rg8 Re7 Kf8 Rxf7#,"{30003,30003,29459,29835,29347,29467,29027,29331,28891,27611,28747,26675,28491,26579,27907,26115,27787,25587,27595,25307,26491,24611,26379,24315,25755,23915,24771,22211,24635,15547,24395,14707,24251,14115,23235,13315,22323,12731,21635,10715,21427,8091,20899,5978,20189}"
13179,dCQ4UsnJ,white,Drac25,Murat_10,win,mate,970,961,9,standard,blitz,blitz,300,0,5+0,lichess.org,16.0,5.7,48.0,,14/07/25 19:43,2025-07-14 22:53:29.056+00,573.811,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,114,4.74,,,,,-6,7205,3.68,,,,,127,64,e4 e5 Qh5 Qe7 Bc4 d6 Nc3 Be6 Nd5 c6 Nxe7 Bxe7 Bxe6 g6 Qf3 fxe6 d3 d5 Qg4 Kd7 exd5 cxd5 Bg5 Bxg5 Qxg5 Ne7 Qxe5 Nbc6 Qc3 Rhf8 f3 Rf7 O-O-O Raf8 d4 h5 Qb3 b6 Nh3 Nf5 Ng5 Nfxd4 Qa4 Ne2+ Kd2 Rf5 Kxe2 Rxg5 Kf2 Rgf5 Rd3 Kd6 Ke3 Ne5 Qa3+ Kd7 Qxa7+ Kd6 Rc3 Nxf3 Qxb6+ Ke5 gxf3 Rxf3+ Ke2 Rf2+ Ke1 R8f3 Rxf3 Rxf3 Rf1 Rxf1+ Kxf1 g5 Qc7+ Kf6 Qh7 h4 Qh8+ Kf5 a4 e5 a5 e4 a6 g4 Qf8+ Kg5 a7 g3 hxg3 hxg3 Kg2 Kg4 Qg8+ Kf4 Qxg3+ Kf5 a8=R d4 Rf8+ Ke6 Qg4+ Ke5 Qf5+ Kd6 Qxe4 Kc5 Rd8 Kc4 Qxd4+ Kb5 Qc3 Kb6 Rb8+ Ka7 Rb3 Ka6 Ra3+ Kb5 Ra8 Kb6 Rb8+ Ka7 Rb4 Ka6 Qa3#,"{30003,30003,29803,29771,28947,28803,28443,28595,27635,26811,27459,26379,27123,25707,26627,25403,25675,24907,25227,24067,25011,23771,24331,23507,24187,23315,24035,23019,21723,22603,21011,22171,20755,21955,20355,21491,19171,21051,17587,20243,16979,19819,15715,19107,14659,17883,13619,17715,12939,16995,12715,16707,10667,16371,8331,15891,7803,15611,7155,15115,6795,14899,6019,14627,5483,14411,5243,13467,5003,13331,4891,12531,4779,12387,4595,12243,4227,11963,3931,11803,3779,11667,3571,11555,3427,11371,3251,11211,3003,11051,2859,10923,2771,10699,2675,10555,2595,10347,2235,10211,2091,10043,1675,9899,1451,9739,1283,9555,1099,9387,991,9211,914,9019,803,8827,670,8547,500,8339,341,7979,261,7731,114,7205,114}"
13180,gURxkwzf,white,Drac25,CJ132,win,mate,966,853,113,standard,blitz,blitz,300,0,5+0,lichess.org,,,,,14/07/25 19:43,2025-07-14 22:43:35.454+00,32.536,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,4,29375,1.57,,,,,-14,28165,6.13,,,,,9,5,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Bc5 Qxf7#,"{30003,30003,29939,29707,29771,28707,29643,28165,29375}"
13229,d8X5co2W,black,Drac25,RafaelPombo,loss,resign,973,966,7,standard,blitz,blitz,300,0,5+0,lichess.org,24.0,-3.94,39.0,,11/07/25 02:35,2025-07-11 05:43:23.111+00,463.241,C30,King's Gambit Declined: Queen's Knight Defense,King's Gambit Declined,4,-6,7520,11.83,,,,,6,7342,11.93,,,,,39,20,e4 e5 f4 Nc6 Nf3 Bc5 Bc4 d6 Nc3 Bg4 fxe5 Nxe5 Rf1 Nf6 h3 Bxf3 gxf3 Nxc4 d4 Bb4 Kf2 Nh5 Nd5 Qh4+ Kg2 Qg3+ Kh1 Qxh3+ Kg1 Ng3 Nxc7+ Kd7 Nxa8 Rxa8 Bf4 Nxf1 Qxf1 Nxb2 Qxh3+,"{30003,30003,29875,29555,29715,28563,28763,28339,26635,27371,24827,26755,23923,24971,23003,24619,22379,24307,21139,23883,19931,22331,18499,21491,17043,17467,16579,16107,16179,15171,9899,14075,9475,11851,8083,10611,7507,7819,7342,7520}"
13181,RD2CLpIc,black,Drac25,CJ132,loss,outoftime,974,823,151,standard,blitz,blitz,300,0,5+0,lichess.org,20.0,-0.4,41.0,,14/07/25 19:33,2025-07-14 22:42:53.882+00,584.102,C50,Italian Game: Anti-Fried Liver Defense,Italian Game,6,-8,0,6.52,,,,,30,4625,5.52,,,,,93,47,e4 e5 Nf3 Nc6 Bc4 h6 O-O Bc5 c3 Nf6 d4 exd4 cxd4 Bb6 Bf4 d6 Nc3 Bg4 h3 Bxf3 Qxf3 Nxd4 Qd3 O-O e5 dxe5 Bxe5 Nd7 Bxd4 Bxd4 Qxd4 c5 Qg4 Nf6 Qd1 Qb6 Nd5 Rad8 Nxb6 Rxd1 Raxd1 axb6 g4 Ne4 Bd5 Nf6 Bxb7 h5 f3 hxg4 hxg4 Nh7 a3 Ng5 b4 Nh3+ Kg2 Nf4+ Kg3 Ne2+ Kf2 Nc3 bxc5 Nxd1+ Rxd1 bxc5 Rc1 Rb8 Bd5 Rb2+ Ke3 Rg2 Rxc5 Kh7 f4 Rxg4 Ke4 g5 Rc3 Rxf4+ Ke5 f6+ Ke6 g4 Bc6 f5 a4 Kg6 a5 g3 a6 g2 Bxg2,"{30003,30003,29859,29899,29675,29659,29347,28875,29107,28651,28923,28227,28611,26459,26435,25179,25795,24771,25475,24187,24971,24067,23715,20755,23251,20355,22955,19123,22499,18427,22315,18091,21347,16827,20427,16251,19739,15579,19547,14667,19371,14547,17275,12523,16035,12003,15691,11059,15411,10707,14811,9531,12963,8923,12611,8115,12411,7819,12115,7651,11891,6923,11163,6571,10979,6443,10691,6235,9683,5843,9323,4283,8835,3939,8187,3643,7987,2291,6355,2003,5667,1619,5523,843,4883,420,4811,239,4811,116,4755,2,4625,0}"
13182,ZppmaRSw,white,Drac25,filipecfarelov,loss,resign,980,953,27,standard,blitz,blitz,300,0,5+0,lichess.org,19.0,-1.83,45.0,,14/07/25 19:23,2025-07-14 22:30:47.482+00,427.295,B01,Scandinavian Defense,Scandinavian Defense,2,-6,2215,5.67,,,,,6,18430,2.41,,,,,98,49,e4 d5 Qh5 dxe4 Nc3 Nf6 Qe2 Bg4 f3 exf3 gxf3 Bc8 Bh3 Bxh3 Nxh3 e6 Ne4 Nxe4 fxe4 Qh4+ Nf2 Bc5 Rf1 Bxf2+ Rxf2 Qd8 d3 O-O Bf4 g6 Be5 Nd7 Bd4 c5 Bc3 Re8 O-O-O f5 Qf3 fxe4 Qh3 Rf8 Rdf1 Rxf2 Rxf2 Qe7 dxe4 Rf8 Rxf8+ Qxf8 Qxe6+ Qf7 Qxf7+ Kxf7 b4 c4 Kd2 b5 Ke3 Ke6 Kd4 h5 h4 Nf6 Kc5 Nxe4+ Kd4 Nxc3 Kxc3 Kf5 Kd4 g5 hxg5 Kxg5 Kc5 h4 Kxb5 h3 Kxc4 h2 a4 h1=Q c3 Qc6+ Kd4 Qxa4 c4 Qxb4 Kd5 Qb7+ Kd4 a5 c5 a4 Ke5 Qc6 Kd4 a3,"{30003,30003,29939,29771,29659,29467,27963,28995,27603,28867,27475,28291,27163,28019,27059,27755,26323,27595,26131,27187,25811,26699,23851,26371,23531,26083,23395,25963,21923,25731,21019,25115,19147,24771,18403,24363,17371,24227,14539,23603,14171,22923,13251,22747,13131,22339,12251,22259,10355,22147,9859,21691,8259,21571,7555,21355,7051,21299,6867,21107,6715,20875,5803,20499,5371,20347,5027,20283,4915,20083,4547,20019,4371,19947,4371,19883,4331,19811,4299,19747,3907,19571,3843,19451,3531,19363,3347,19275,3187,18931,2923,18819,2883,18739,2499,18515,2331,18430,2215}"
13183,ySjpzsXo,white,Drac25,IAnthonyI,win,resign,975,941,34,standard,blitz,blitz,300,0,5+0,lichess.org,,,,,14/07/25 19:22,2025-07-14 22:23:27.341+00,68.261,B01,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,4,5,27259,4.57,,,,,-5,26555,5.75,,,,,13,7,e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 b5 Qxe5 Nc6 Qxb5 Rb8 Qxc6+,"{30003,30003,29779,29499,29667,28371,29139,28059,28931,27627,27515,26747,27259,26555}"
13184,ot7bJIj6,white,Drac25,DilanMartinezMadrid,loss,resign,980,988,-8,standard,blitz,blitz,300,0,5+0,lichess.org,14.0,0.62,42.0,,14/07/25 19:15,2025-07-14 22:22:10.325+00,424.603,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,-5,5876,7.54,,,,,6,13381,5.36,,,,,64,32,e4 e5 Qh5 d6 Bc4 Qf6 d3 Be6 Bg5 Qg6 Qxg6 hxg6 Bxe6 fxe6 Nc3 Be7 Nf3 Nc6 Nb5 O-O-O c3 a6 Bxe7 Ngxe7 Na3 Rh5 d4 d5 exd5 exd5 O-O e4 Nd2 Re8 c4 Nxd4 cxd5 Nxd5 Nxe4 Rxe4 Rae1 Rxe1 Rxe1 Nb4 Re8+ Kd7 Re4 Nbc2 Nxc2 Nxc2 Re2 Rd5 h3 Nb4 a3 Nc6 Re4 b5 Rg4 g5 g3 Ne5 Kg2 Nxg4,"{30003,30003,29939,29547,29843,29059,28867,28451,28659,27371,28107,27267,28027,27195,26739,27083,26347,26795,26155,26611,23083,25203,22163,24971,21651,24107,20227,23403,19083,22883,18627,22795,16619,22163,15667,21723,15171,21427,14011,21203,13723,18851,13411,18531,12843,18179,12355,17723,12171,17619,10403,16043,9203,15443,8795,14899,8403,14547,8211,14075,7515,13595,6403,13381,5876}"
13185,e1HByeAC,white,Drac25,Demetts,win,resign,974,1011,-37,standard,blitz,blitz,300,0,5+0,lichess.org,20.0,5.79,,,14/07/25 19:08,2025-07-14 22:13:05.912+00,248.559,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,14857,7.97,,,,,-6,21459,4.75,,,,,38,19,e4 e5 Qh5 d5 Qxe5+ Be6 exd5 Qxd5 Qxc7 Qe4+ Ne2 Bc5 Qxc5 b6 Qe3 Qxe3 dxe3 Nf6 Nbc3 Nc6 Nf4 Bf5 Bb5 Rc8 O-O O-O Bxc6 Rxc6 Ncd5 Bxc2 Ne7+ Kh8 Nxc6 a6 b3 a5 Nd4 Bd3,"{30003,30003,29899,29819,29579,29451,28515,28715,27595,28571,26403,27315,25779,27147,23427,26027,23291,25883,22659,25659,21699,25075,20795,24755,19651,24555,18219,24219,17787,23819,17523,22995,17347,22307,15395,22107,15123,21459,14857}"
13186,14HUjw6R,black,Drac25,ClaudioVale,loss,resign,980,952,28,standard,blitz,blitz,300,0,5+0,lichess.org,15.0,-0.84,,,14/07/25 19:05,2025-07-14 22:08:26.826+00,192.286,C50,Italian Game: Anti-Fried Liver Defense,Italian Game,6,-6,19729,6.42,,,,,6,22113,4.93,,,,,33,17,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 h3 Nxe4 d3 Ng5 Bxg5 hxg5 Nc3 Nd4 Nxe5 d6 Nxf7 Qf6 Nxh8 Be6 Ne4 Qe5 Bxe6 Qxe6 Nxg5 Qg8 Ng6 O-O-O Qg4+ Kb8 Qxd4,"{30003,30003,29859,29939,29675,29771,29475,29339,29251,29211,28835,28403,28443,28275,28131,27915,27379,26491,26779,24491,25771,23739,25579,22987,24531,22475,24427,21459,23091,21179,22267,20771,22113,19729}"
13187,4fOGmhmR,white,Drac25,jjj222333,loss,mate,986,1001,-15,standard,blitz,blitz,300,0,5+0,lichess.org,18.0,0.36,39.0,,14/07/25 18:54,2025-07-14 22:04:52.543+00,597.33,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,-6,1497,7.5,,,,,6,2030,7.36,,,,,78,39,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 Bc5 d3 O-O Bg5 Kg7 Ne2 d6 h3 Be6 Bxf6+ Qxf6 Bxe6 Qxf3 gxf3 fxe6 Nd2 Rf6 O-O-O a5 Nb3 Bxf2 Rhf1 Rxf3 d4 Raf8 Ng1 Be3+ Nd2 Bxd2+ Kxd2 Rxf1 Rxf1 Rxf1 Ne2 Rf2 Ke3 Rh2 d5 exd5 exd5 Rxh3+ Ke4 Rh4+ Kf3 Ne7 Kg3 Nf5+ Kg2 Rg4+ Kf3 h5 Kf2 h4 Ng1 Rxg1 Kxg1 Kh6 Kg2 Kg5 Kh3 e4 a4 e3 b4 e2 bxa5 e1=Q a6 Qg3#,"{30003,30003,29907,29619,29843,29531,29691,29475,29395,27611,27995,26755,27283,22699,24435,19899,23251,18643,21995,18235,21635,17091,20523,17011,19851,14707,19243,13819,17107,12923,16395,12715,14467,11011,12619,10299,11827,9811,11675,9619,10971,9467,10587,8531,10163,7995,9435,7491,9299,6531,8651,5579,7835,5147,7355,4603,6867,3707,5987,3339,3907,2899,3123,2587,2979,2587,2851,2531,2635,2275,2155,2211,2019,2147,1875,2083,1497,2030}"
13188,PeGXb90q,black,Drac25,djahid18,loss,resign,992,941,51,standard,blitz,blitz,300,0,5+0,lichess.org,19.0,0.39,36.0,,14/07/25 18:46,2025-07-14 21:54:23.646+00,461.023,D01,Rapport-Jobava System,Rapport-Jobava System,5,-6,10808,5.82,,,,,7,4980,7.58,,,,,67,34,d4 d5 Nc3 Nf6 Bf4 a6 Nf3 Bf5 e3 e6 Bd3 Ne4 O-O Nxc3 bxc3 Bd6 Ne5 Bxe5 Bxe5 f6 e4 fxe5 exf5 O-O fxe6 exd4 cxd4 Nc6 c3 Qd6 Qh5 g6 Qg4 Qf4 Qxf4 Rxf4 g3 Rf6 Rfe1 Re8 Rab1 b5 c4 Rexe6 cxd5 Rxe1+ Rxe1 Nxd4 Re7 Nf3+ Kg2 Ne1+ Rxe1 c5 dxc6 Rxc6 Re8+ Kf7 Ra8 Rd6 Be2 Rd2 Bf3 Rxa2 Bd5+ Ke7 Bxa2,"{30003,30003,29931,29923,28331,29483,27891,28635,26779,28443,26443,27275,23699,26187,23499,25739,22275,25595,22155,24427,21939,23691,21739,22499,21339,22179,20875,21571,20547,21155,20323,20035,19555,19563,18667,19299,18067,18835,17883,17707,17147,17355,12227,17091,12003,16875,11939,16803,10947,14955,10699,14403,10331,13787,9523,13539,8467,13155,7131,12691,6155,12379,5283,12035,4979,11579,4980,10808}"
13189,YyZu2096,black,Drac25,AnimeWaifuONICHAN,win,outoftime,987,983,4,standard,blitz,blitz,180,2,3+2,lichess.org,21.0,-0.43,42.0,,14/07/25 13:16,2025-07-14 16:24:11.281+00,452.925,C25,"Vienna Gambit, with Max Lange Defense","Vienna Gambit, with Max Lange Defense",5,5,3645,4.35,,,,,-6,0,5.29,,,,,68,34,e4 e5 Nc3 Nc6 f4 f5 Nf3 fxe4 Nxe5 Nxe5 fxe5 Qh4+ g3 Qg5 Nxe4 Qxe5 Qe2 d5 Nc3 Qxe2+ Bxe2 d4 Nd1 Nf6 Nf2 Bc5 d3 Bb4+ Bd2 Bxd2+ Kxd2 Bd7 Rae1 O-O-O g4 g5 h4 h6 hxg5 hxg5 Rxh8 Rxh8 Bf3 c6 c4 dxc3+ Kxc3 Nd5+ Kc2 Nb4+ Kb3 a5 a3 Nd5 Ne4 Kc7 Nxg5 Nf4 Nf7 Be6+ Kc2 Bxf7 b4 Bg6 bxa5 Nxd3 Be4 Nxe1+,"{18003,18003,18091,18075,18251,17883,18395,17723,18275,16963,18475,14971,18163,13651,17139,13283,15859,11155,13363,10675,13563,10803,12379,10467,11531,10307,11499,10211,10883,10283,11083,9243,10787,9243,10075,8827,9339,8555,9387,8483,9411,8603,9227,8499,8939,8491,9083,7731,8747,7387,8819,6979,8859,5019,7747,4763,7195,4403,5707,4427,5571,4451,4579,4331,4299,4099,3351,3645,0}"
13190,NAZLZKEV,black,Drac25,Daneel90,win,resign,982,947,35,standard,blitz,blitz,180,2,3+2,lichess.org,17.0,1.01,34.0,,14/07/25 13:07,2025-07-14 16:16:14.665+00,521.105,C60,Ruy Lopez: Cozio Defense,Ruy Lopez,6,5,4068,2.9,,,,,-120,1182,3.43,,,,,98,49,e4 e5 Nf3 Nc6 Bb5 Nge7 d4 d5 Bxc6+ bxc6 exd5 Nxd5 Nxe5 Bd6 O-O Bxe5 dxe5 Be6 Qf3 O-O Bd2 Rb8 b3 f6 exf6 Qxf6 Qxf6 Nxf6 Nc3 Rbd8 Bf4 Nd5 Nxd5 cxd5 Bxc7 Rc8 Bg3 Rxc2 a3 d4 Rfd1 Rd8 Be5 d3 Kf1 d2 Bf4 Bxb3 Ke2 Bc4+ Ke3 Re8+ Kd4 Rd8+ Ke3 Re8+ Kd4 Be2 Bxd2 Bxd1 Rxd1 Rd8+ Ke3 Ra2 Ke2 Rxa3 Bb4 Rxd1 Bxa3 Rd7 Ke3 a5 f4 a4 g4 Rc7 h4 Rc3+ Kd4 Rxa3 Kc4 Rb3 f5 Rb8 g5 a3 Kd5 a2 Ke6 Rf8 g6 hxg6 fxg6 Rf6+ Ke7 Rxg6 h5 Rh6,"{18003,18003,18067,18043,18195,17899,17683,17459,17331,17131,17227,16763,16803,15563,16603,15387,16651,15523,13779,13563,13771,12427,13043,12283,11955,12347,11939,12027,11611,11499,11019,10827,10867,10435,10835,10547,10659,10555,9379,9923,8715,8683,8595,8147,5347,7987,4251,7323,3371,6419,2563,5851,2635,4955,2379,5019,2491,4963,2451,4931,2379,4971,2355,4571,2147,4627,1811,4515,1587,4275,1651,3963,1723,3803,1827,3571,1891,3651,1915,3795,1923,3763,1707,3851,1771,4051,1723,4251,1843,3699,1715,3755,1803,3883,1843,3971,1963,4068,1182}"
13191,PtpelYex,white,Drac25,Stevemiz,win,resign,979,853,126,standard,blitz,blitz,300,0,5+0,lichess.org,29.0,1.0,41.0,,14/07/25 03:45,2025-07-14 06:55:14.28+00,577.256,B01,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,4,3,3481,8.84,,,,,-3,1527,9.49,,,,,61,31,e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 Qf6 Nf3 Bf5 Nd5 Qd6 c4 c6 Ne3 Na6 a3 g6 d4 O-O-O Nxf5 gxf5 Ne5 Qf6 Be3 Bh6 b4 Bxe3 Qxe3 Nh6 c5 Ng4 Qf4 Rd5 Bxa6 bxa6 O-O Rhd8 Rad1 Nxe5 dxe5 Qe6 Rxd5 Rxd5 Qc4 Kd7 h3 Qxe5 Qxa6 Rd4 Qxa7+ Ke6 Qb7 Re4 Qxc6+ Qd6 Qxe4+ Qe5 Qxe5+ Kxe5 Rd1,"{30003,30003,29843,29843,29787,29691,29147,29499,28427,29219,27707,28451,26099,28019,25091,27531,24827,27227,24731,25931,23419,25275,23299,21115,21139,20435,17803,18859,17451,18611,16907,18155,16011,15883,15419,15403,14515,15139,13515,13635,12819,12571,11899,10755,9227,9187,8011,8755,7587,3995,6835,3835,5331,3611,4779,2851,4395,2251,3635,2107,3481,1527}"
13192,hQJfMsbS,black,Drac25,venus27,loss,outoftime,984,979,5,standard,blitz,blitz,300,0,5+0,lichess.org,22.0,1.87,,,14/07/25 03:37,2025-07-14 06:45:06.979+00,485.576,D00,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,3,-5,0,9.09,,,,,6,13236,5.08,,,,,67,34,d4 d5 Nc3 c6 Na4 b5 Nc5 Na6 Nf3 Bg4 Ne5 Qc8 f3 Bf5 e4 dxe4 fxe4 Bg4 Qd3 Nxc5 dxc5 f6 Nxg4 Qxg4 Be2 Qxg2 Rf1 Qxh2 e5 Qh4+ Rf2 e6 exf6 Nxf6 b3 Bxc5 Be3 Bb4+ c3 Ba5 b4 Bb6 O-O-O Bxe3+ Qxe3 O-O Rf4 Qg5 Qxe6+ Kh8 Rd4 Qg1+ Rd1 Qg5 Rd4 Rae8 Qxc6 Rxe2 Qxb5 Re1+ Kc2 Qg2+ Kb3 Rb1+ Kc4 Qe2+ Rd3,"{30003,30003,29435,29691,29219,27771,29035,27299,27979,25923,27667,24091,26779,23171,25659,22643,25427,21467,24803,20339,24675,17707,23075,17459,22811,17171,22635,16539,22043,16027,21635,14347,21371,13867,20899,13091,20219,12115,19963,10587,19691,10427,18339,9491,18027,8635,17235,6763,16971,5747,16707,3867,15859,2771,15515,2259,15067,2075,14691,1907,14051,1315,13803,635,13635,309,13236,0}"
13193,USU4kwd0,white,Drac25,pikalov_es,win,mate,979,990,-11,standard,blitz,blitz,300,0,5+0,lichess.org,15.0,2.71,,,14/07/25 03:32,2025-07-14 06:36:46.48+00,248.515,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,5,17938,7.1,,,,,-6,18129,7.42,,,,,35,18,e4 e5 Qh5 d6 Bc4 Nh6 d4 Qd7 Bxh6 gxh6 dxe5 Qe7 Nf3 Nc6 Nc3 Na5 Nd5 Qe6 Nxc7+ Kd7 Nxe6 Nxc4 Qxf7+ Kc6 Nfd4+ Kb6 Qc7+ Ka6 Qxc4+ Kb6 Qc7+ Ka6 b4 Bxe6 Qa5#,"{30003,30003,29931,28595,29739,28075,29363,26595,28603,26019,28147,24387,27051,23915,26643,23763,26235,21003,25659,20355,25395,20083,23499,19843,23035,19387,22323,19011,21579,18659,20691,18499,18363,18129,17938}"
13194,IIZlEjZf,white,Drac25,kogan1986,win,resign,973,983,-10,standard,blitz,blitz,300,0,5+0,lichess.org,25.0,4.93,,,14/07/25 03:28,2025-07-14 06:32:04.207+00,212.116,B01,Scandinavian Defense,Scandinavian Defense,2,6,17067,10.78,,,,,-6,23370,5.53,,,,,25,13,e4 d5 exd5 e6 Nc3 Bd6 Bb5+ c6 dxc6 Nxc6 d3 Nf6 Bg5 O-O Nf3 a6 Bc4 b5 Bb3 h6 Bh4 Ng4 O-O Bb7 Bxd8,"{30003,30003,29611,29595,29115,28563,28715,28187,28243,28187,26539,27995,25235,27747,23859,27339,23315,27139,22747,25723,22299,25163,19899,24547,17067,23370}"
13195,jwBVmEzP,black,Drac25,hacijebret,loss,outoftime,978,991,-13,standard,blitz,blitz,300,0,5+0,lichess.org,25.0,5.02,44.0,,14/07/25 03:19,2025-07-14 06:28:22.879+00,548.231,C20,King's Pawn Game,King's Pawn Game,2,-5,0,10.0,,,,,5,7717,7.43,,,,,61,31,e4 e5 Nh3 Nc6 Nc3 h6 d3 Bc5 Qf3 Nge7 d4 Nxd4 Qh5 d5 Bd3 Be6 Qxe5 Nxc2+ Bxc2 dxe4 Nxe4 Bxh3 gxh3 Bd6 Nxd6+ cxd6 Qxg7 Rg8 Qxh6 Ng6 Bxg6 fxg6 Qh7 Rf8 Qxg6+ Kd7 Bf4 Qa5+ Kf1 Qb5+ Kg2 Rg8 Qg4+ Rxg4+ hxg4 Qd5+ f3 Rg8 Bxd6 Qd2+ Kg3 Kc8 Bf4 Qd3 Rac1+ Kd7 Rhd1 Qxd1 Rxd1+ Kc6 Rd6+,"{30003,30003,29515,29859,28539,29435,28155,29323,27299,27915,26611,27179,26115,23555,25563,21547,21987,19299,21739,18979,21355,18235,21075,16835,20875,16659,20643,15747,20187,13563,19723,13203,18811,9243,18539,9187,16395,6699,15803,5915,15571,5651,10795,5427,10635,4939,10323,2907,10011,2219,9491,889,9235,471,8419,171,8211,171,7987,40,7717,0}"
13196,mnpc0uKH,black,Drac25,Haroldmanington,win,resign,974,902,72,standard,blitz,blitz,300,0,5+0,lichess.org,,,,,14/07/25 03:17,2025-07-14 06:18:40.467+00,52.421,C24,Bishop's Opening: Vienna Hybrid,Bishop's Opening,7,4,27304,4.5,,,,,-15,26141,5.52,,,,,14,7,e4 e5 Nc3 Nc6 Bc4 Nf6 d3 d5 exd5 Nxd5 Nxd5 Be6 Qf3 Nd4,"{30003,30003,29923,29867,29819,29499,29699,28339,29259,28163,29003,28035,28107,27304,26141}"
